ticker,snapshot_date,rvol,volume_zscore,vol_price_divergence,vol_spike_days,vol_trend_slope_norm,log_return_1d,price_vs_sma20,rsi_14,bb_width,gap_open,range_expansion,buzz_density,extreme_language_ratio,moderate_hype_ratio,bearish_ratio,source_diversity,headline_similarity,catalyst_flag,hype_without_catalyst,news_volume_sync,silent_spike,pseudo_label,hype_score_raw
ORCL,2023-08-23,2.372,3.581,1.257,1,0.232873,0.01109,1.884,61.23,5.15,0.481,2.625,3.75,0.0,0.0,0.0,0.6,0.101,1,0,1,0,NEUTRAL,0.3677
HD,2024-09-13,0.837,-0.712,-0.648,0,-0.029481,0.01474,3.372,59.05,5.763,0.302,0.942,3.75,0.0,0.0,0.0,0.5,0.079,0,0,0,0,NEUTRAL,0.3807
SLB,2023-12-12,1.006,0.017,0.782,0,-0.153499,-0.00224,-4.629,21.45,12.728,-1.343,0.853,3.75,0.033,0.067,0.033,0.533,0.086,1,0,0,0,ORGANIC,0.1984
DE,2024-05-23,1.19,0.434,-0.564,1,0.02804,-0.01769,-4.828,30.45,9.749,0.29,1.258,3.75,0.0,0.033,0.033,0.3,0.095,0,0,0,0,NEUTRAL,0.3887
GE,2025-01-27,1.289,0.674,0.125,1,0.01194,-0.01171,9.066,78.7,22.964,-1.225,0.803,3.75,0.0,0.067,0.0,0.467,0.122,0,0,0,0,NEUTRAL,0.3901
CAT,2024-08-05,1.54,1.875,0.271,0,0.233486,-0.01277,-6.838,24.65,14.023,-3.699,1.387,3.75,0.0,0.033,0.0,0.533,0.083,0,0,0,0,NEUTRAL,0.3924
SCHW,2024-02-23,0.624,-1.628,0.33,0,-0.044521,-0.00294,1.737,58.85,6.181,-0.124,0.628,3.75,0.0,0.0,0.033,0.5,0.102,0,0,0,0,NEUTRAL,0.3903
PATH,2024-11-21,1.573,1.436,-4.721,1,0.079981,0.06104,6.356,60.26,15.164,1.865,1.187,3.75,0.0,0.033,0.0,0.433,0.077,0,0,0,0,NEUTRAL,0.4298
MCD,2024-06-25,1.01,0.028,-0.142,1,0.045279,-0.01159,0.7,40.23,6.251,-0.096,1.13,3.75,0.0,0.0,0.033,0.5,0.097,0,0,0,0,NEUTRAL,0.3613
MARA,2025-01-15,0.993,-0.023,-3.558,0,0.059065,0.0445,-6.364,45.56,45.673,4.435,0.602,3.75,0.0,0.0,0.0,0.667,0.059,0,0,0,0,NEUTRAL,0.4748
AFRM,2024-05-14,1.121,0.215,-3.347,1,-0.431021,0.0437,1.958,53.3,18.601,2.624,0.596,3.75,0.0,0.033,0.0,0.3,0.121,0,0,0,0,HYPE,0.8391
COST,2024-10-14,0.719,-0.682,0.637,0,-0.048349,0.00082,-0.354,44.97,5.489,0.385,0.665,3.75,0.0,0.033,0.0,0.667,0.044,0,0,0,0,NEUTRAL,0.4333
META,2024-09-04,0.71,-0.994,0.519,0,0.022156,0.00191,-1.627,39.5,8.341,-1.112,1.04,3.75,0.0,0.0,0.033,0.533,0.092,0,0,0,0,NEUTRAL,0.3778
COP,2024-02-13,1.156,0.959,-0.041,0,-0.026932,-0.01204,-0.734,50.28,7.443,-0.0,1.362,3.75,0.033,0.1,0.0,0.333,0.068,0,0,0,0,NEUTRAL,0.4042
MSFT,2023-11-10,1.038,0.13,-1.452,0,0.027531,0.02459,8.024,78.44,16.194,0.222,1.522,3.75,0.0,0.033,0.0,0.6,0.068,0,0,0,0,NEUTRAL,0.3604
SNOW,2023-10-12,0.751,-0.75,-1.438,0,-0.162554,-0.02213,3.209,65.01,15.466,-1.113,0.908,3.75,0.0,0.0,0.033,0.5,0.095,0,0,0,0,NEUTRAL,0.402
INTC,2024-12-23,0.68,-0.8,-2.803,0,0.04088,0.03424,-5.665,33.99,33.398,0.307,0.881,3.75,0.033,0.233,0.0,0.6,0.093,0,0,0,0,NEUTRAL,0.4012
AFRM,2024-02-02,0.889,-0.376,-2.489,0,-0.013684,0.03322,-2.513,47.89,14.991,-3.58,0.991,3.75,0.0,0.033,0.0,0.3,0.121,0,0,0,0,NEUTRAL,0.3943
GME,2023-07-14,0.793,-0.605,-1.295,0,-0.124665,-0.02111,-4.058,45.66,12.356,0.128,0.848,3.75,0.033,0.033,0.033,0.433,0.079,0,0,0,0,NEUTRAL,0.3666
IBM,2024-05-14,0.541,-0.667,0.421,0,-0.076785,-0.00119,-1.752,24.6,16.557,0.179,0.9,3.75,0.0,0.0,0.0,0.6,0.108,0,0,0,0,NEUTRAL,0.38
HD,2024-02-02,1.201,0.987,0.412,0,0.066057,-0.00792,0.847,51.48,5.672,-1.636,1.544,3.75,0.0,0.0,0.0,0.5,0.079,0,0,0,0,NEUTRAL,0.3578
SNDL,2024-06-04,0.383,-0.814,-2.382,0,-0.009545,-0.02804,-10.184,20.0,27.707,-0.922,0.924,3.75,0.0,0.0,0.067,0.4,0.093,0,0,0,0,NEUTRAL,0.381
U,2024-01-12,0.906,-0.24,0.245,1,-0.067906,-0.00663,-10.834,36.37,24.243,-0.976,0.639,3.75,0.0,0.1,0.0,0.367,0.088,0,0,0,0,NEUTRAL,0.3565
AI,2024-01-24,0.971,-0.125,-2.738,0,-0.034504,-0.0378,-6.729,39.75,27.363,2.233,1.372,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,NEUTRAL,0.4032
PG,2024-08-23,0.647,-0.783,0.071,0,0.01838,-0.00578,0.614,54.1,6.529,-0.059,0.817,3.75,0.0,0.0,0.033,0.5,0.089,0,0,0,0,NEUTRAL,0.4368
NOK,2024-01-12,0.935,-0.254,0.364,0,-0.021762,0.0057,3.835,75.0,10.862,0.286,0.666,3.75,0.0,0.1,0.0,0.467,0.106,0,0,0,0,NEUTRAL,0.3712
C,2024-06-04,1.026,0.117,-0.411,0,0.07592,-0.01448,-3.205,35.62,6.157,-1.453,1.068,3.75,0.033,0.0,0.0,0.533,0.074,0,0,0,0,NEUTRAL,0.3361
COST,2025-02-05,1.027,0.119,-1.03,0,0.032433,0.02036,9.169,88.23,14.779,-0.182,1.069,3.75,0.0,0.033,0.0,0.667,0.044,0,0,0,0,NEUTRAL,0.3956
NOW,2024-10-14,0.444,-1.09,-0.206,0,-0.117793,0.00648,3.907,55.42,10.885,0.938,0.647,3.75,0.0,0.0,0.0,0.433,0.088,0,0,0,0,NEUTRAL,0.4134
DAL,2024-07-05,1.348,0.95,-1.543,0,-0.141638,-0.02934,-5.882,25.39,11.287,-0.506,1.199,3.75,0.0,0.033,0.0,0.5,0.116,0,0,0,0,NEUTRAL,0.399
NKE,2024-02-23,0.82,-0.677,0.296,0,-0.204559,0.00522,1.738,63.8,7.437,0.171,0.709,3.75,0.067,0.033,0.0,0.5,0.118,0,0,0,0,NEUTRAL,0.3642
PG,2025-02-26,0.806,-0.63,0.024,0,-0.055283,-0.00785,1.762,54.73,5.482,-0.214,0.557,3.75,0.0,0.0,0.033,0.5,0.089,0,0,0,0,NEUTRAL,0.3872
BAC,2024-06-13,1.131,0.509,0.75,0,0.084683,-0.00381,0.039,52.85,4.355,-0.304,0.571,3.75,0.0,0.0,0.033,0.433,0.142,0,0,0,0,NEUTRAL,0.4093
GM,2024-05-03,0.712,-0.859,0.286,1,-0.026532,0.00424,1.727,68.11,10.846,0.806,1.044,3.75,0.0,0.067,0.033,0.533,0.089,0,0,0,0,NEUTRAL,0.4207
COST,2024-12-12,1.246,1.026,0.613,0,0.067089,-0.00635,2.522,66.65,11.567,0.703,1.164,3.75,0.0,0.033,0.0,0.667,0.044,0,0,0,0,NEUTRAL,0.4082
BYND,2024-05-23,0.533,-0.397,-1.106,2,-0.048679,-0.01653,-2.841,34.63,30.746,0.0,0.327,3.75,0.0,0.033,0.0,0.533,0.136,0,0,0,0,NEUTRAL,0.3645
MS,2024-03-05,1.747,1.67,0.736,1,0.361618,-0.01016,3.473,72.59,6.459,-0.944,1.498,3.75,0.033,0.0,0.0,0.433,0.073,0,0,0,0,ORGANIC,0.1285
SPCE,2023-10-12,0.77,-0.282,-5.29,0,0.044009,-0.06252,-10.456,41.67,32.524,0.606,1.122,3.75,0.167,0.033,0.0,0.6,0.078,0,0,0,0,NEUTRAL,0.426
RIVN,2024-12-12,0.689,-0.671,-2.508,0,-0.144336,0.03148,20.319,82.76,51.298,-0.436,0.873,3.75,0.033,0.0,0.033,0.3,0.06,0,0,0,0,NEUTRAL,0.3835
RBLX,2025-01-27,0.943,-0.173,0.794,0,-0.038629,0.00149,7.151,84.9,19.731,-4.1,1.953,3.75,0.067,0.0,0.067,0.567,0.075,0,0,0,0,NEUTRAL,0.4214
NKE,2025-01-27,1.01,0.04,-1.722,0,-0.086527,0.02695,3.24,60.64,10.537,-0.177,1.479,3.75,0.067,0.033,0.0,0.5,0.118,0,0,0,0,NEUTRAL,0.3479
TXN,2024-05-23,1.307,1.311,-1.285,0,0.165475,-0.02626,5.577,81.05,20.153,0.03,1.747,3.75,0.0,0.067,0.0,0.367,0.063,0,0,0,0,ORGANIC,0.2232
AMD,2024-04-24,0.743,-1.224,0.395,0,-0.075466,-0.00349,-8.395,36.3,27.856,2.817,1.287,3.75,0.0,0.033,0.067,0.667,0.096,0,0,0,0,NEUTRAL,0.414
SNAP,2023-09-01,0.96,-0.14,0.09,0,0.077841,0.00866,6.858,58.99,21.932,0.58,0.679,3.75,0.0,0.033,0.0,0.633,0.094,0,0,0,0,NEUTRAL,0.4242
GS,2023-11-01,1.039,0.11,-0.13,0,0.030019,0.01162,0.689,47.29,9.376,-0.092,0.907,3.75,0.0,0.067,0.0,0.367,0.099,0,0,0,0,NEUTRAL,0.4291
CVX,2024-11-21,1.042,0.155,0.856,0,-0.024114,0.00186,4.591,76.03,13.04,0.428,0.617,3.75,0.0,0.1,0.033,0.467,0.101,0,0,0,0,NEUTRAL,0.4392
BMY,2024-02-13,0.955,-0.168,-1.136,0,-0.017455,-0.02113,-1.376,39.12,5.278,-0.181,1.24,3.75,0.0,0.0,0.033,0.433,0.155,1,0,0,0,ORGANIC,0.1724
MARA,2025-02-14,0.722,-0.61,0.663,0,0.031003,-0.00059,-6.273,36.13,29.452,0.473,0.723,3.75,0.0,0.0,0.0,0.667,0.059,0,0,0,0,NEUTRAL,0.3468
CCL,2023-08-03,0.618,-1.365,-0.285,0,-0.018017,-0.00907,-2.943,53.33,12.562,-0.846,0.995,3.75,0.033,0.067,0.0,0.533,0.068,0,0,0,0,NEUTRAL,0.3951
DHR,2024-09-13,1.061,0.158,0.415,1,-0.076082,0.00644,1.836,58.3,4.788,0.15,0.71,3.75,0.0,0.0,0.0,0.367,0.091,0,0,0,0,NEUTRAL,0.4181
NCLH,2024-08-14,0.821,-0.463,-0.078,1,-0.003132,-0.00903,-11.189,25.3,43.403,0.45,0.866,3.75,0.0,0.033,0.067,0.5,0.123,0,0,0,0,NEUTRAL,0.4073
CVNA,2024-03-14,0.38,-0.692,-3.373,0,-0.194266,-0.03825,7.261,57.08,65.924,-1.406,0.781,3.75,0.0,0.0,0.067,0.5,0.088,0,0,0,0,NEUTRAL,0.3459
CMCSA,2024-02-02,1.399,1.617,-2.111,1,0.08231,-0.03573,1.882,63.67,13.373,-2.996,0.961,3.75,0.0,0.0,0.033,0.433,0.139,0,0,0,0,NEUTRAL,0.3954
DIS,2025-02-14,0.661,-0.787,-0.06,1,-0.060463,0.00718,-0.611,38.82,7.251,0.246,0.337,3.75,0.0,0.0,0.0,0.333,0.109,0,0,0,0,NEUTRAL,0.3836
AVGO,2023-08-03,0.722,-0.574,-0.099,1,0.043054,-0.00824,-0.996,48.89,6.962,-0.637,0.817,3.75,0.0,0.033,0.0,0.633,0.125,0,0,0,0,NEUTRAL,0.3897
LOW,2023-08-14,1.362,1.724,0.379,0,0.08587,0.00979,-1.193,32.66,9.136,0.304,0.861,3.75,0.0,0.0,0.1,0.7,0.065,0,0,0,0,NEUTRAL,0.4262
MSFT,2023-07-14,1.107,0.36,0.354,0,-0.058618,0.0075,2.211,60.51,5.607,1.439,1.156,3.75,0.0,0.033,0.0,0.6,0.068,0,0,0,0,NEUTRAL,0.4199
FCX,2024-05-23,1.011,0.043,0.953,0,0.050145,-0.00059,-0.968,52.67,12.938,1.288,0.793,3.75,0.0,0.067,0.0,0.6,0.087,0,0,0,0,NEUTRAL,0.387
SNAP,2023-10-12,1.606,2.159,1.606,0,0.108169,0.0,3.942,59.91,10.514,-0.549,1.056,3.75,0.0,0.033,0.0,0.633,0.094,0,0,0,0,NEUTRAL,0.3911
INTC,2024-07-16,0.609,-0.858,0.261,2,-0.135225,-0.00349,6.957,74.66,21.374,-0.29,0.55,3.75,0.033,0.233,0.0,0.6,0.093,0,0,0,0,NEUTRAL,0.3921
AA,2024-11-01,0.811,-0.49,-0.387,0,-0.006185,0.0119,-0.282,43.14,12.056,1.372,0.843,3.75,0.0,0.067,0.0,0.367,0.263,0,0,0,0,NEUTRAL,0.4204
C,2024-12-12,0.66,-1.212,-0.077,0,0.080135,-0.00739,1.351,66.85,8.26,-0.139,0.761,3.75,0.033,0.0,0.0,0.533,0.074,0,0,0,0,NEUTRAL,0.3797
PFE,2023-09-22,1.121,0.332,0.634,1,0.011599,-0.00488,-5.419,14.48,12.752,0.7,1.028,3.75,0.0,0.033,0.033,0.4,0.083,0,0,0,0,NEUTRAL,0.3941
DKNG,2024-04-15,0.668,-0.672,-0.463,0,-0.003683,-0.01137,-4.109,35.48,12.589,1.221,1.318,3.75,0.0,0.033,0.033,0.467,0.087,0,0,0,0,NEUTRAL,0.4387
AFRM,2024-04-15,0.981,-0.074,-3.801,0,0.016195,-0.049,-10.683,31.47,22.583,-0.153,1.342,3.75,0.0,0.033,0.0,0.3,0.121,0,0,0,0,NEUTRAL,0.3648
XOM,2024-01-03,1.018,0.046,0.178,0,0.108409,0.00837,2.417,68.09,5.972,-0.088,1.263,3.75,0.0,0.0,0.0,0.5,0.064,0,0,0,0,NEUTRAL,0.4135
PATH,2023-11-01,0.923,-0.363,0.858,0,-0.00627,-0.00064,-2.833,42.69,16.971,-0.515,0.751,3.75,0.0,0.033,0.0,0.433,0.077,0,0,0,0,NEUTRAL,0.4382
NEM,2023-08-03,1.131,0.472,0.589,0,0.091551,-0.00543,-6.477,26.35,13.7,-0.0,0.855,3.75,0.0,0.1,0.067,0.467,0.127,0,0,0,0,NEUTRAL,0.3889
NFLX,2023-12-01,1.3,1.194,-0.437,0,0.084676,-0.01752,1.348,67.3,15.739,-0.169,1.548,3.75,0.0,0.033,0.067,0.533,0.101,0,0,0,0,NEUTRAL,0.3832
DE,2024-11-12,1.152,0.457,-1.059,1,-0.097432,-0.02235,-2.803,39.34,5.05,-0.114,1.074,3.75,0.0,0.033,0.033,0.3,0.095,0,0,0,0,NEUTRAL,0.4038
RIVN,2024-07-05,0.688,-0.305,-0.268,4,-0.229621,0.00951,19.646,71.25,52.974,-0.478,0.671,3.75,0.033,0.0,0.033,0.3,0.06,0,0,0,0,NEUTRAL,0.4021
V,2024-07-25,1.06,0.205,0.891,0,0.138768,-0.00169,-4.401,29.94,7.206,0.48,1.316,3.75,0.033,0.0,0.0,0.4,0.096,0,0,0,0,NEUTRAL,0.4377
ORCL,2024-02-02,0.814,-0.874,0.589,0,-0.017285,0.00225,5.586,77.11,16.827,0.251,0.647,3.75,0.0,0.0,0.0,0.6,0.101,1,0,0,0,ORGANIC,0.1784
FCX,2024-12-23,0.706,-0.871,-0.298,1,0.029078,0.00999,-6.623,28.36,18.781,0.154,0.742,3.75,0.0,0.067,0.0,0.6,0.087,0,0,0,0,NEUTRAL,0.4055
ROKU,2024-01-03,0.835,-0.5,-1.85,0,-0.018155,-0.02722,-10.106,28.23,23.508,-1.562,0.798,3.75,0.033,0.067,0.0,0.467,0.124,0,0,0,0,NEUTRAL,0.3779
AXP,2024-10-23,0.779,-0.408,0.35,1,-0.316424,-0.0043,-0.715,53.25,7.041,-0.147,0.894,3.75,0.0,0.0,0.0,0.4,0.116,1,0,0,0,ORGANIC,0.1633
AAPL,2024-12-23,0.811,-0.36,0.504,1,0.138322,0.00306,4.18,73.87,10.732,0.11,0.488,3.75,0.0,0.0,0.033,0.633,0.132,0,0,0,0,NEUTRAL,0.3632
CAT,2024-09-24,1.591,1.461,-2.385,2,0.096607,0.039,10.407,83.71,17.707,2.379,1.146,3.75,0.0,0.033,0.0,0.533,0.083,0,0,0,0,ORGANIC,0.1686
PLTR,2023-08-03,0.803,-0.48,-0.567,2,-0.218041,-0.0138,8.238,62.57,29.755,-1.792,0.636,3.75,0.033,0.033,0.0,0.633,0.101,0,0,0,0,NEUTRAL,0.4153
UAL,2024-02-02,0.504,-0.839,0.191,2,-0.019042,-0.00314,0.235,56.94,18.487,-0.434,0.503,3.75,0.0,0.067,0.1,0.467,0.067,0,0,0,0,NEUTRAL,0.4107
INTC,2024-11-12,0.873,-0.268,-2.68,2,-0.181072,-0.03618,3.885,60.4,23.338,-1.557,0.991,3.75,0.033,0.233,0.0,0.6,0.093,0,0,0,0,NEUTRAL,0.3643
TGT,2023-11-01,0.712,-0.918,-0.416,0,0.048042,-0.01135,0.393,46.99,7.911,0.262,0.949,3.75,0.0,0.033,0.033,0.467,0.081,0,0,0,0,NEUTRAL,0.3984
ETSY,2024-09-04,1.077,0.144,-0.402,1,0.117535,0.01468,2.092,71.91,7.388,-0.95,1.53,3.75,0.033,0.033,0.067,0.467,0.093,0,0,0,0,NEUTRAL,0.3709
V,2023-07-25,0.906,-0.428,0.054,0,0.0297,-0.00855,0.044,48.14,7.43,-0.299,0.856,3.75,0.033,0.0,0.0,0.4,0.096,0,0,0,0,NEUTRAL,0.3929
BAC,2024-05-23,1.265,1.761,-0.219,0,0.134387,-0.01495,2.411,70.08,9.45,0.025,1.51,3.75,0.0,0.0,0.033,0.433,0.142,0,0,0,0,NEUTRAL,0.435
SLB,2024-12-12,0.77,-0.864,-0.337,0,-0.184693,-0.01113,-3.747,26.77,9.558,-0.072,0.683,3.75,0.033,0.067,0.033,0.533,0.086,1,0,0,0,ORGANIC,0.2327
CMCSA,2024-05-23,0.824,-0.598,0.284,0,0.050808,-0.00541,-0.558,49.86,4.846,-0.18,1.007,3.75,0.0,0.0,0.033,0.433,0.139,0,0,0,0,NEUTRAL,0.3948
BBBY,2024-12-23,1.314,1.102,-3.205,0,0.075609,-0.04624,-14.804,13.73,37.113,-0.589,1.265,3.75,0.0,0.0,0.0,0.5,0.165,0,0,0,0,NEUTRAL,0.3522
BLK,2024-09-13,0.969,-0.135,0.9,0,0.055503,0.00069,1.122,54.44,5.116,0.341,0.588,3.75,0.033,0.033,0.0,0.467,0.088,0,0,0,0,NEUTRAL,0.3929
PENN,2024-07-05,0.686,-0.343,-4.01,1,-0.056229,0.04589,5.842,53.06,19.236,-0.267,1.213,3.75,0.0,0.0,0.067,0.467,0.072,0,0,0,0,NEUTRAL,0.3892
HON,2024-02-02,1.279,0.625,0.671,3,0.190013,-0.0061,-2.492,41.37,4.734,-0.137,1.128,3.75,0.0,0.033,0.033,0.3,0.116,0,0,0,0,NEUTRAL,0.3992
DKNG,2023-09-13,0.758,-0.488,0.693,1,-0.13322,0.00065,5.84,72.38,24.027,-0.424,0.842,3.75,0.0,0.033,0.033,0.467,0.087,0,0,0,0,NEUTRAL,0.4683
LOW,2024-10-23,1.013,0.065,0.659,0,0.102835,-0.00355,-1.072,51.3,7.981,-0.151,0.769,3.75,0.0,0.0,0.1,0.7,0.065,0,0,0,0,NEUTRAL,0.3603
BYND,2024-04-04,0.676,-0.9,-0.38,0,-0.110143,-0.01062,-7.216,35.32,16.253,0.66,1.004,3.75,0.0,0.033,0.0,0.533,0.136,0,0,0,0,NEUTRAL,0.3827
ADBE,2023-07-05,0.438,-0.953,0.015,0,-0.049829,0.00422,2.737,55.49,17.774,-0.87,0.92,3.75,0.0,0.0,0.0,0.567,0.083,0,0,0,0,NEUTRAL,0.3737
KO,2024-07-16,0.772,-0.602,-0.585,0,-0.077232,0.01347,1.524,54.34,3.65,0.032,1.242,3.75,0.0,0.033,0.0,0.467,0.109,0,0,0,0,NEUTRAL,0.4146
AXP,2023-10-23,1.541,1.305,-0.592,1,0.244383,0.02111,-3.021,50.24,8.268,-0.049,1.321,3.75,0.0,0.0,0.0,0.4,0.116,1,0,0,0,ORGANIC,0.1817
HON,2024-11-01,0.989,-0.03,-0.717,2,-0.10226,0.01692,-1.822,35.79,12.442,0.297,0.971,3.75,0.0,0.033,0.033,0.3,0.116,0,0,0,0,NEUTRAL,0.4067
CHWY,2023-08-14,1.078,0.191,-1.091,0,-0.016788,-0.02193,-9.158,27.33,26.104,-0.55,1.201,3.75,0.0,0.067,0.067,0.433,0.088,0,0,0,0,NEUTRAL,0.3957
HON,2025-01-27,0.878,-0.386,-1.018,1,0.007577,0.01878,0.987,48.63,6.656,-0.569,1.082,3.75,0.0,0.033,0.033,0.3,0.116,0,0,0,0,NEUTRAL,0.3637
TSLA,2023-07-25,0.879,-0.684,-0.526,0,-0.076259,-0.01415,-2.505,39.61,17.888,1.234,0.768,3.75,0.0,0.0,0.1,0.5,0.07,0,0,0,0,NEUTRAL,0.4199
SOFI,2024-12-23,0.708,-1.445,-1.116,0,-0.128391,0.01808,-1.463,48.03,12.208,0.977,0.634,3.75,0.0,0.0,0.133,0.4,0.112,0,0,0,0,NEUTRAL,0.4431
GOOGL,2024-02-13,0.862,-0.337,-0.758,2,0.013183,-0.01633,-0.814,44.25,10.583,-1.769,1.036,3.75,0.0,0.0,0.033,0.567,0.08,0,0,0,0,NEUTRAL,0.415
COP,2024-12-23,0.864,-0.197,-0.46,1,0.212293,0.01316,-5.601,16.12,16.543,0.326,1.162,3.75,0.033,0.1,0.0,0.333,0.068,0,0,0,0,NEUTRAL,0.3567
GME,2023-07-25,0.678,-1.435,-0.147,0,-0.017939,-0.00828,-2.648,41.12,13.46,0.26,0.755,3.75,0.033,0.033,0.033,0.433,0.079,0,0,0,0,NEUTRAL,0.4251
AXP,2024-07-25,1.363,1.042,1.027,1,-0.127996,-0.00337,0.197,56.32,10.523,-0.411,1.169,3.75,0.0,0.0,0.0,0.4,0.116,1,0,0,0,ORGANIC,0.1992
TGT,2024-05-23,1.513,0.627,0.717,2,0.445286,0.00793,-8.398,32.18,13.434,-0.537,1.118,3.75,0.0,0.033,0.033,0.467,0.081,0,0,0,0,NEUTRAL,0.3867
UPST,2024-10-03,0.498,-1.009,0.498,0,-0.077885,0.0,2.948,52.57,23.215,-1.207,0.768,3.75,0.0,0.033,0.033,0.333,0.073,0,0,0,0,NEUTRAL,0.3616
ABBV,2024-10-14,0.803,-0.468,0.051,0,-0.06862,0.00749,0.712,56.41,3.301,0.026,1.121,3.75,0.0,0.033,0.0,0.467,0.091,0,0,0,0,NEUTRAL,0.4755
AAL,2024-12-12,0.641,-0.474,-1.293,1,-0.216622,-0.01953,12.225,78.79,35.579,0.171,0.882,3.75,0.0,0.033,0.0,0.533,0.089,0,0,0,0,NEUTRAL,0.3822
NOK,2024-08-23,0.718,-0.889,-0.742,0,-0.169268,0.01449,5.757,83.33,15.83,0.973,0.796,3.75,0.0,0.1,0.0,0.467,0.106,0,0,0,0,NEUTRAL,0.4329
PEP,2024-07-05,0.767,-0.585,-0.333,1,-0.195577,0.01095,-0.917,53.96,5.979,0.025,0.919,3.75,0.0,0.0,0.033,0.433,0.102,0,0,0,0,NEUTRAL,0.374
DIS,2024-07-16,1.096,0.248,-0.556,0,0.060958,0.01638,-0.637,31.38,8.368,0.155,1.796,3.75,0.0,0.0,0.0,0.333,0.109,0,0,0,0,NEUTRAL,0.4074
NVDA,2024-12-03,0.741,-0.889,-0.435,1,-0.047956,0.01169,-1.836,38.83,12.382,-0.267,0.493,3.75,0.0,0.0,0.033,0.4,0.064,0,0,0,0,NEUTRAL,0.3503
V,2024-08-14,0.876,-0.222,0.487,2,0.055639,0.00388,0.035,62.5,6.786,0.284,0.698,3.75,0.033,0.0,0.0,0.4,0.096,0,0,0,0,NEUTRAL,0.3927
CHWY,2023-10-12,1.246,0.741,-6.364,0,0.041292,-0.07916,-5.921,42.59,13.746,0.798,2.215,3.75,0.0,0.067,0.067,0.433,0.088,0,0,0,0,NEUTRAL,0.3902
PENN,2024-10-23,0.645,-1.085,-0.732,0,0.030362,-0.01387,-0.311,52.84,5.499,-1.483,1.158,3.75,0.0,0.0,0.067,0.467,0.072,0,0,0,0,NEUTRAL,0.4389
V,2024-08-05,1.287,1.167,-2.516,0,0.090285,-0.03878,-2.881,37.16,7.564,-1.924,1.9,3.75,0.033,0.0,0.0,0.4,0.096,0,0,0,0,NEUTRAL,0.4009
AI,2024-07-16,1.223,0.839,0.765,0,0.07117,-0.00459,5.332,72.67,14.575,0.818,1.249,3.75,0.0,0.033,0.067,0.333,0.099,0,0,0,0,HYPE,0.8269
GME,2023-10-23,0.81,-0.428,0.81,0,-0.072632,0.0,-10.861,38.02,31.111,-1.19,0.89,3.75,0.033,0.033,0.033,0.433,0.079,0,0,0,0,NEUTRAL,0.4212
PFE,2024-04-04,1.068,0.239,-1.026,0,0.033482,-0.02116,-3.519,19.92,6.274,0.331,1.795,3.75,0.0,0.033,0.033,0.4,0.083,0,0,0,0,NEUTRAL,0.3895
COP,2024-01-12,0.841,-0.174,0.21,0,-0.063072,0.00629,-3.449,36.31,8.697,1.802,1.016,3.75,0.033,0.1,0.0,0.333,0.068,0,0,0,0,NEUTRAL,0.4061
MU,2023-09-22,1.243,1.036,-0.2,0,0.080937,0.01433,-0.564,42.06,11.585,1.016,1.228,3.75,0.033,0.033,0.033,0.467,0.094,0,0,0,0,NEUTRAL,0.3815
PFE,2024-10-23,0.757,-0.997,0.687,0,0.005681,0.00069,-0.753,55.86,5.655,0.104,1.003,3.75,0.0,0.033,0.033,0.4,0.083,0,0,0,0,NEUTRAL,0.3683
JNJ,2024-01-24,1.175,0.68,0.643,0,0.094651,-0.00533,-0.717,40.9,5.14,-0.038,1.318,3.75,0.0,0.067,0.0,0.467,0.08,0,0,0,0,NEUTRAL,0.3828
CVNA,2024-04-15,1.552,1.654,-5.329,0,0.187171,-0.07129,-16.253,17.15,24.508,-0.36,1.577,3.75,0.0,0.0,0.067,0.5,0.088,0,0,0,0,NEUTRAL,0.3739
TSLA,2023-10-03,0.848,-1.061,-1.167,0,-0.051969,-0.02036,-3.999,30.38,18.067,-1.188,0.602,3.75,0.0,0.0,0.1,0.5,0.07,0,0,0,0,NEUTRAL,0.4962
UNH,2023-12-21,0.703,-0.576,-0.062,1,-0.352563,0.00763,-3.667,25.22,8.223,0.572,0.521,3.75,0.033,0.067,0.0,0.533,0.097,0,0,0,0,NEUTRAL,0.4166
MMM,2025-02-05,0.604,-1.027,0.096,0,-0.070014,0.00506,5.188,80.52,21.69,0.514,1.036,3.75,0.0,0.0,0.033,0.433,0.063,0,0,0,0,NEUTRAL,0.4138
SCHW,2023-08-14,1.144,0.17,-2.446,0,0.110945,-0.03655,-5.514,31.99,6.987,-0.546,1.915,3.75,0.0,0.0,0.033,0.5,0.102,0,0,0,0,NEUTRAL,0.3976
PINS,2024-06-25,1.264,0.839,-3.049,0,0.043013,0.04223,4.767,75.35,11.961,0.626,1.502,3.75,0.0,0.067,0.1,0.333,0.064,0,0,0,0,NEUTRAL,0.378
GOOGL,2024-10-14,0.854,-0.53,-0.2,0,-0.107522,0.01048,0.946,56.77,5.365,0.245,0.837,3.75,0.0,0.0,0.033,0.567,0.08,0,0,0,0,NEUTRAL,0.4518
QCOM,2023-10-03,0.932,-0.146,0.113,0,0.023474,-0.00822,-0.266,41.64,8.412,-0.261,1.165,3.75,0.0,0.0,0.0,0.433,0.083,0,0,0,0,NEUTRAL,0.4317
MCD,2023-11-01,0.988,-0.04,0.912,0,0.068676,-0.00076,2.999,78.2,7.453,0.317,0.863,3.75,0.0,0.0,0.033,0.5,0.097,0,0,0,0,NEUTRAL,0.3826
